,aave-v2_USDC_Ethereum,aave-v3_DAI_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,aave-v3_SUSDE_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDC_Avalanche,aave-v3_USDC_Base,aave-v3_USDC_Ethereum,aave-v3_USDC_Polygon,aave-v3_USDE_Ethereum,aave-v3_USDS_Ethereum,aave-v3_USDTB_Ethereum,aave-v3_USDT_Avalanche,aave-v3_USDT_Ethereum,aave-v3_USDT_Polygon,ethena-usde_SUSDE_Ethereum,euler-v2_USDC_Ethereum,euler-v2_USDT_Avalanche,fluid-lending_SUSDE_Ethereum,fluid-lending_USDC_Arbitrum,fluid-lending_USDC_Base,fluid-lending_USDC_Ethereum,fluid-lending_USDC_Polygon,fluid-lending_USDT_Ethereum,fluid-lending_USDT_Polygon,morpho-blue_BBQUSDC_Ethereum,morpho-blue_CSUSDC_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_GTUSDCF_Ethereum,morpho-blue_GTUSDC_Ethereum,morpho-blue_GTUSDT_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_HYPERUSDC_Ethereum,morpho-blue_MWUSDC_Base,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_SMUSDC_Base,morpho-blue_SPARKUSDC_Base,morpho-blue_SPDAI_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_STEAKUSDT_Ethereum,morpho-blue_SUSDE_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum,morpho-blue_VBSHUSDC_Ethereum
2025-04-11,23375617,61682470,0.0,0.0,0.0,32405640.0,88392442,53516543.0,42226528,686615790,16832750,201777336,49814973.0,0.0,32370940.0,1532144136,18762700,2150170497,11427030.0,0.0,9542665.0,25656954.0,14463794.0,176917430,14704241.0,158837632,14518613.0,112398114.0,37327.0,73024429.0,23312821.0,32734823.0,12273039.0,28409847.0,16539007.0,26527041.0,0.0,0.0,0.0,55200287.0,53500288.0,59340568.0,325008456.0,118391515.0,38772025.0,4161622.0,0.0,162366797.0,0.0
2025-04-12,23291494,57738956,0.0,0.0,0.0,32405640.0,87954230,51433791.0,39664026,711445827,15733461,200007422,49816766.0,0.0,33996838.0,1112971929,19042291,2144580958,11834750.0,0.0,9588616.0,24235074.0,14441957.0,174280411,14763417.0,149983306,13046603.0,112748501.0,37327.0,73329636.0,24437730.0,32797886.0,11130262.0,27719913.0,13579661.0,25254943.0,0.0,0.0,0.0,51753318.0,53333985.0,64005921.0,325102848.0,118155846.0,38473371.0,4164210.0,0.0,160377930.0,0.0
2025-04-13,23629007,56987623,0.0,0.0,0.0,32405640.0,87999521,54581385.0,37689053,738014116,15693903,201183703,50140797.0,0.0,37273892.0,1421020008,18540228,2140717263,11102187.0,0.0,9622714.0,24357084.0,14982159.0,171559542,14919239.0,151322852,14048917.0,115775621.0,37327.0,73033913.0,24003626.0,33052323.0,11134374.0,27997077.0,14008201.0,24321698.0,0.0,0.0,0.0,52202976.0,52817101.0,69845014.0,325063490.0,117493786.0,38486925.0,4164210.0,0.0,157956870.0,0.0
2025-04-14,23825308,56935908,0.0,0.0,0.0,32684999.0,81210728,59684061.0,36150736,742105948,14222530,205924217,56446963.0,0.0,38308134.0,1604573687,17928097,2163589715,13792067.0,0.0,9703328.0,25028097.0,15063106.0,173386844,15080636.0,153181106,13301332.0,96765780.0,37327.0,75329512.0,42644443.0,35593718.0,11423518.0,27592317.0,16419424.0,24056959.0,16247034.0,0.0,0.0,53457096.0,53068899.0,69172472.0,325238738.0,117707275.0,38240622.0,4164210.0,0.0,156464942.0,0.0
2025-04-15,23930202,56283894,0.0,0.0,0.0,32684999.0,85989240,45697755.0,38037769,862650946,14406709,419919514,56449560.0,0.0,38001674.0,1509272109,17841980,2163161141,8880086.0,0.0,9779381.0,27976503.0,15496917.0,187485231,15177641.0,176553465,14098510.0,104745959.0,37327.0,73002943.0,46563181.0,34419997.0,11057692.0,34261710.0,8577672.0,24809540.0,12190388.0,0.0,0.0,70036463.0,49759425.0,73320399.0,325206915.0,123602965.0,38485234.0,4037769.0,0.0,196358975.0,0.0
2025-04-16,23434189,59245627,0.0,0.0,0.0,32684999.0,82728790,51900784.0,38600754,904802115,15550455,419165203,7254469.0,0.0,35363954.0,1383480469,17850488,2149933825,8189929.0,0.0,9716259.0,27014123.0,15951489.0,189239032,14905566.0,201091735,13602432.0,111907767.0,37327.0,71534440.0,40664020.0,34364159.0,11013917.0,40582366.0,9854212.0,23966635.0,7639278.0,0.0,0.0,59450384.0,51278172.0,75858058.0,325322458.0,119990394.0,38432132.0,4037769.0,0.0,192823371.0,0.0
2025-04-17,23431087,59070376,0.0,0.0,0.0,32684999.0,84134251,53550509.0,36942725,911456809,16996583,374954642,6926693.0,0.0,36361830.0,1409751090,18356161,2119550854,10035436.0,0.0,9716259.0,26791507.0,15789526.0,191369379,15079032.0,157135174,13072360.0,94266373.0,37327.0,69950901.0,34015854.0,34370332.0,10948615.0,43890723.0,10458923.0,25101502.0,7643605.0,0.0,0.0,60338678.0,50503391.0,76601162.0,325317404.0,122342305.0,43080549.0,4037769.0,0.0,189913666.0,0.0
2025-04-18,23333692,59763907,0.0,0.0,0.0,32684999.0,79293341,49237569.0,34750769,897781865,16810422,370775870,6581255.0,0.0,37907653.0,1388744022,16918168,2117737678,15720040.0,0.0,10868172.0,25521289.0,15751104.0,177152128,14815589.0,157601655,13174199.0,91121582.0,37327.0,67500001.0,24912685.0,34460796.0,10949300.0,29555429.0,11938390.0,23480113.0,500616.0,0.0,0.0,57282654.0,50829058.0,81034757.0,325404682.0,121498706.0,43079994.0,3911252.0,0.0,187581619.0,0.0
2025-04-19,23310697,59607031,0.0,0.0,0.0,32684999.0,80109121,48445625.0,35020655,923013026,14899780,369797431,6581715.0,0.0,42946988.0,1356578416,16995790,2120376183,11896540.0,0.0,10918679.0,26644468.0,16420327.0,174922847,14722686.0,158965570,13207045.0,91410289.0,41342.0,67509725.0,25071841.0,34463745.0,10949426.0,29676194.0,12849367.0,23528737.0,500616.0,0.0,0.0,57039374.0,44972294.0,87287200.0,325384643.0,121234486.0,43087952.0,3911252.0,0.0,191450875.0,0.0
2025-04-20,23295781,53613644,0.0,0.0,0.0,32684999.0,78613551,47396712.0,33893728,947802049,14923453,369617458,6339688.0,0.0,39831024.0,1419358244,17233875,2122793647,11702462.0,0.0,12029439.0,26846655.0,16165884.0,176001559,14721994.0,163732098,13095469.0,91840284.0,41342.0,67520470.0,24407099.0,33769412.0,10950964.0,29638948.0,11366669.0,26648404.0,500616.0,0.0,0.0,56500823.0,43593473.0,86578772.0,325441105.0,121071663.0,43094005.0,3911252.0,0.0,193607779.0,0.0
2025-04-21,23848072,52156083,0.0,0.0,0.0,33621990.0,78913113,49380742.0,36012637,903717411,17637487,364438734,6339960.0,0.0,38171458.0,649638740,16403579,2111289761,11395441.0,4601733.0,12029439.0,24855975.0,15400193.0,179503983,14731539.0,165587632,13149190.0,82898377.0,41342.0,68313156.0,24258518.0,33743060.0,10715851.0,30606543.0,12804604.0,24922715.0,500765.0,0.0,0.0,54954908.0,44446047.0,88321476.0,325506549.0,124329175.0,38872868.0,3905005.0,0.0,186415295.0,0.0
2025-04-22,24564142,51022314,0.0,0.0,0.0,33621990.0,73217906,49691601.0,33904139,980231522,17799495,360728749,6339593.0,0.0,35204861.0,793935007,16519718,2106903636,10345678.0,3792720.0,12029439.0,25349343.0,14965561.0,180762847,15255699.0,165289863,13182211.0,79446367.0,41342.0,68741303.0,32691260.0,33747175.0,10507107.0,30673308.0,11765219.0,24345726.0,500939.0,0.0,0.0,52725237.0,39646446.0,100623846.0,375006480.0,124460577.0,41626308.0,3905623.0,0.0,206864017.0,0.0
2025-04-23,24594360,51083710,0.0,0.0,0.0,33743670.0,76546972,49168155.0,34978530,1001185956,17575672,355816273,6339878.0,0.0,22436976.0,1288944304,15731847,2106470883,10384745.0,5868194.0,12073440.0,25077134.0,14971334.0,183965291,17556028.0,163893536,15633346.0,75411203.0,41342.0,69719245.0,35615279.0,35215715.0,10223910.0,30018112.0,9026879.0,22209283.0,499642.0,0.0,0.0,51014099.0,39528378.0,108717702.0,375066510.0,123242962.0,42764607.0,3905623.0,0.0,197388725.0,0.0
2025-04-24,24544627,50811387,0.0,0.0,0.0,35709705.0,78042417,55875857.0,33604942,1012541809,17267972,353448212,6339731.0,0.0,15343967.0,1470732350,10842312,2106322755,8425330.0,4797637.0,12073440.0,27983866.0,16018855.0,200901579,17610245.0,192233285,15049267.0,87933147.0,41342.0,68732916.0,32506734.0,35890119.0,10247853.0,35592375.0,8923553.0,23595515.0,449687.0,0.0,0.0,52241324.0,40627473.0,100895171.0,375187734.0,117232864.0,43459147.0,3905623.0,0.0,212508076.0,0.0
2025-04-25,24550137,48836734,0.0,0.0,0.0,35763369.0,74820725,58595957.0,32962599,1017333030,17145701,350758419,6230344.0,0.0,16071478.0,1198296929,10154954,2103891637,7666913.0,4983284.0,12252092.0,27651250.0,15787864.0,197766660,17853398.0,211195042,16826062.0,85536695.0,41342.0,67941804.0,36471412.0,36044705.0,10220531.0,35871778.0,8955123.0,21409627.0,449687.0,0.0,0.0,58732062.0,40182470.0,106055897.0,375236698.0,118728642.0,43743432.0,3905623.0,0.0,215668343.0,0.0
2025-04-26,24554302,47112892,0.0,0.0,0.0,35763369.0,72956989,57191466.0,34802006,793641587,16225945,336527766,6239595.0,0.0,18704346.0,1389691779,14325361,2104561389,8522451.0,5761483.0,12067120.0,27515887.0,15556135.0,204685205,18421017.0,215561260,16548885.0,85276657.0,41342.0,68065397.0,41350315.0,35785908.0,10223157.0,35548497.0,9064323.0,22905040.0,449687.0,0.0,0.0,59288564.0,41031419.0,108391765.0,375237456.0,120123799.0,43754646.0,3905623.0,0.0,216167116.0,0.0
2025-04-27,18558173,45154607,0.0,0.0,0.0,35763369.0,68413779,52663658.0,34535153,728369868,15576002,334995721,6254100.0,0.0,24038904.0,1609620258,14166295,2104371453,8528767.0,6370098.0,12125459.0,27627128.0,15536377.0,201960528,18373985.0,213574286,17011422.0,84044728.0,41342.0,65747060.0,41294659.0,35905525.0,10257094.0,36903861.0,9273348.0,22688252.0,449687.0,0.0,0.0,60746132.0,40464018.0,112723009.0,375279896.0,123127784.0,43740579.0,0.0,0.0,217159710.0,0.0
2025-04-28,18543656,45046953,0.0,0.0,0.0,35763369.0,67071580,50260496.0,38733683,726150524,15590417,333209511,5252860.0,0.0,26933669.0,1705894137,15280796,2104389739,7431591.0,6143699.0,12529410.0,27533539.0,16291404.0,208803635,18556231.0,202852405,17010860.0,82307807.0,41342.0,66775258.0,45636108.0,34593800.0,10209401.0,37087368.0,9035427.0,23514634.0,449687.0,0.0,0.0,62845247.0,40410480.0,111692949.0,350072486.0,117462105.0,43641551.0,0.0,0.0,216643307.0,0.0
2025-04-29,18524053,49078439,0.0,0.0,0.0,35763369.0,61118458,51866374.0,37134896,755267659,15677355,333518065,5253333.0,0.0,30770559.0,1637681724,13557373,2107555546,7555279.0,4990101.0,13715316.0,28393313.0,15254982.0,207459273,18550984.0,202939633,17236620.0,80619200.0,41342.0,65625417.0,47110152.0,35057350.0,9814104.0,38791146.0,15860210.0,23284026.0,1538863.0,0.0,0.0,75032816.0,41019504.0,113811561.0,350096208.0,124490012.0,41199208.0,0.0,0.0,212601633.0,0.0
2025-04-30,18506221,47648743,0.0,0.0,0.0,35763369.0,62941215,49200055.0,35373834,749182392,16023787,328584380,5252578.0,0.0,32076969.0,1619840318,15169792,2108201907,5621644.0,3902927.0,13720323.0,27958012.0,14235025.0,206684892,18303463.0,195844462,17446732.0,79507967.0,41342.0,66490851.0,35782902.0,35752035.0,10729550.0,39094308.0,16689637.0,24156778.0,1806297.0,0.0,0.0,78797515.0,41962698.0,114346441.0,350122203.0,126936495.0,43804829.0,0.0,0.0,208974225.0,0.0
2025-05-01,18612551,46793465,0.0,0.0,0.0,35763369.0,63984633,54014861.0,34932666,709856611,16037440,307897683,5253093.0,0.0,31822442.0,1393301909,14760341,2093005324,6780954.0,1939470.0,12965539.0,25089272.0,15270911.0,204494297,18249361.0,200698138,17119585.0,79457699.0,41342.0,66296304.0,29150808.0,32509396.0,9760788.0,39160383.0,12609750.0,25732660.0,1797514.0,0.0,0.0,78873425.0,36217913.0,117554650.0,350141113.0,124107109.0,44484815.0,0.0,0.0,205412686.0,0.0
2025-05-02,18610751,45533725,0.0,0.0,0.0,34813074.0,64516656,51401646.0,36427230,745903935,16068890,308204079,5396231.0,0.0,32242600.0,1339017696,14593729,2074449098,11010404.0,3796782.0,13290404.0,24894190.0,16265556.0,206306633,18282082.0,198423588,16386499.0,80595786.0,41342.0,66461087.0,41331571.0,33171579.0,11681315.0,34014507.0,19600772.0,26856439.0,708338.0,0.0,0.0,78134525.0,39089373.0,139942357.0,350197439.0,126770559.0,45405547.0,0.0,0.0,202361528.0,0.0
2025-05-03,18626183,45527515,0.0,0.0,0.0,34813074.0,64785747,50416243.0,36226461,716025288,16568929,308205398,5465145.0,0.0,33285721.0,1454735836,14706190,2060896627,13934392.0,3121744.0,13300418.0,25979766.0,16206016.0,208572513,18537067.0,197397507,15852886.0,86207553.0,41342.0,66447460.0,42459414.0,32180774.0,11855609.0,34061607.0,17318743.0,25736387.0,54720822.0,0.0,0.0,79121250.0,39104388.0,144794872.0,350202934.0,128528119.0,45211357.0,0.0,0.0,208808850.0,0.0
2025-05-04,18624805,45412751,0.0,83476866.0,0.0,11339276.0,66059909,45490033.0,34889382,661187637,16639968,308172724,3067889.0,0.0,37136826.0,1561737325,14755789,2033882570,12433838.0,2749222.0,13673749.0,26532065.0,16428919.0,206742270,18393445.0,198901650,15978764.0,92297210.0,41342.0,66457164.0,43105390.0,31898348.0,11856123.0,33595593.0,17437994.0,26026641.0,11002970.0,0.0,0.0,67126373.0,40361968.0,150150723.0,350280205.0,129427016.0,45448822.0,0.0,0.0,217726105.0,0.0
2025-05-05,19820802,44909646,0.0,167122704.0,0.0,11339276.0,60082572,51994111.0,36286689,709097534,16340327,307865943,3068073.0,0.0,37856282.0,1438629464,14651391,2028144636,12658508.0,3599415.0,12659723.0,26392869.0,16313322.0,208835153,18165626.0,195348911,16218393.0,92226104.0,41342.0,64084673.0,34345921.0,33802561.0,11704111.0,33347499.0,21084630.0,26625016.0,2318404.0,0.0,0.0,63770092.0,41247910.0,153965325.0,299976973.0,130368448.0,50357788.0,0.0,0.0,205310062.0,0.0
2025-05-06,18643360,44646608,0.0,167165134.0,0.0,11339276.0,63683028,46457737.0,33145233,625564414,15936587,307876971,3067803.0,0.0,38322553.0,1521590200,14541328,2027767345,10970996.0,3327422.0,12657440.0,23694252.0,15851579.0,182683954,17656125.0,176318092,15745287.0,88983934.0,41342.0,63642672.0,30507476.0,34280168.0,11097265.0,24859518.0,21310242.0,23246623.0,2423219.0,0.0,0.0,57556389.0,40483675.0,161629556.0,300052015.0,140580425.0,49508467.0,0.0,0.0,193341936.0,0.0
2025-05-07,18601573,46709935,0.0,167346880.0,0.0,11339276.0,58861611,42457261.0,33920868,607250387,15894372,308191086,3067751.0,0.0,37451772.0,473806792,15032850,2027072652,7930784.0,3276131.0,12699308.0,23803810.0,15877037.0,184913926,18090303.0,175512183,16231020.0,89486782.0,41342.0,65022337.0,27302013.0,34894480.0,10896426.0,24254430.0,19938678.0,24938640.0,2423219.0,0.0,0.0,59949749.0,40458042.0,167022152.0,300132398.0,139335868.0,46140222.0,0.0,0.0,183322182.0,0.0
2025-05-08,20899471,39591700,0.0,219913509.0,0.0,16183301.0,49097310,44318231.0,36335489,585408206,16708529,306396742,3781763.0,0.0,35547784.0,847264383,13350262,2024665226,5525036.0,3072682.0,13212583.0,25890563.0,16382427.0,209158033,18679606.0,171597852,16215020.0,97714463.0,41342.0,66077557.0,23080387.0,32243509.0,11043841.0,29689367.0,40305781.0,26437441.0,2420584.0,0.0,0.0,63679509.0,43477009.0,172569157.0,300151546.0,141763438.0,50085497.0,0.0,0.0,192808032.0,0.0
2025-05-09,20914433,37254056,0.0,235773981.0,0.0,16183301.0,40838390,41421116.0,34720101,548771998,16002525,305762270,3360785.0,0.0,30940054.0,1071790563,14501791,2025175780,3963863.0,2148443.0,17820704.0,23281948.0,16298288.0,215664621,18780902.0,189196708,18061312.0,90669081.0,41342.0,67669116.0,19654785.0,28985976.0,12237006.0,30820468.0,25204637.0,25801954.0,1526951.0,0.0,0.0,64862494.0,42114950.0,181001834.0,300175834.0,152776451.0,49021985.0,0.0,0.0,187534584.0,0.0
2025-05-10,20611409,26668036,0.0,235709176.0,0.0,16183301.0,42406351,38715545.0,36812178,536722409,16057674,289965338,3360782.0,0.0,27580042.0,1126912949,14986296,2024957032,7214958.0,2327945.0,19613149.0,22747853.0,16491367.0,230008324,18812456.0,187167082,18015427.0,91706919.0,41342.0,67733083.0,26290346.0,28592154.0,12462759.0,38917812.0,24057353.0,25836979.0,1526951.0,0.0,0.0,72908766.0,41669230.0,188058708.0,300155622.0,154074827.0,49351356.0,0.0,0.0,177912395.0,0.0
2025-05-11,20633936,24671829,0.0,235575051.0,0.0,16183301.0,44080482,37245603.0,32127251,518744872,15764045,285266320,3360547.0,0.0,24954814.0,972186456,14443122,2040176205,4509762.0,2598283.0,19954607.0,26781788.0,18599004.0,224919143,18866302.0,184671930,17503317.0,93848050.0,41342.0,67500397.0,29611450.0,28707921.0,12481922.0,41399820.0,22748870.0,26355447.0,671153.0,0.0,0.0,73963072.0,43861974.0,190030268.0,300165371.0,152214918.0,49911495.0,0.0,0.0,184212021.0,0.0
2025-05-12,19663663,24424590,0.0,317981364.0,0.0,24316831.0,30341956,37189374.0,30839796,447081262,15132348,316516045,3260185.0,0.0,24174040.0,660532400,14435169,2103496313,11325397.0,2560308.0,21112898.0,27445068.0,18108522.0,216397826,18936093.0,181733218,17516273.0,93581989.0,41342.0,67860592.0,28403894.0,28417651.0,12461130.0,42884363.0,20823412.0,26130586.0,671153.0,0.0,0.0,74311887.0,42872096.0,198109333.0,299989517.0,151895670.0,50825422.0,0.0,0.0,172490913.0,0.0
2025-05-13,18080420,24546184,0.0,333253804.0,0.0,24316831.0,31315672,36983020.0,26459781,416688519,14654575,299932602,16517457.0,0.0,24329234.0,688370733,14787597,2116133814,9821355.0,6999916.0,21854980.0,25964948.0,15211555.0,211661799,18874096.0,186036094,18162645.0,94403273.0,41342.0,68063874.0,31236751.0,29511572.0,12562317.0,43629562.0,18609884.0,25943960.0,671734.0,0.0,0.0,72966479.0,41341051.0,212019218.0,300009272.0,151659879.0,51780546.0,0.0,0.0,171642747.0,0.0
2025-05-14,18113947,24871872,0.0,333925206.0,0.0,25180204.0,32523443,38018175.0,27706755,431092115,14335256,302692589,18378998.0,0.0,19563654.0,286161370,13728007,2137132670,3651713.0,3995105.0,24637894.0,27017152.0,15853358.0,206376515,18787275.0,181096492,17460440.0,97420494.0,41342.0,67531022.0,32430714.0,28892844.0,12383860.0,43588420.0,25926200.0,25324230.0,671734.0,0.0,0.0,69942568.0,41032381.0,221474901.0,275005338.0,152350500.0,52615252.0,0.0,0.0,173946442.0,0.0
2025-05-15,18165003,25454561,0.0,333728731.0,0.0,25180378.0,40358671,37654850.0,29467985,425042850,14927676,287399896,18381039.0,0.0,19274395.0,705603895,13854345,2180551103,5530009.0,3576713.0,23416042.0,25580720.0,15816403.0,205150978,18965677.0,184690336,18061227.0,94901816.0,41342.0,66630138.0,40161598.0,28820237.0,12996108.0,43749879.0,19743336.0,24671176.0,671734.0,0.0,0.0,69912347.0,42647019.0,221211316.0,275037718.0,158407745.0,52112933.0,0.0,0.0,179841827.0,0.0
2025-05-16,18216467,25727662,0.0,442268199.0,0.0,25180378.0,39723176,40396213.0,29299384,395560020,14831371,349237490,18379734.0,0.0,20760998.0,331186508,13687868,2319177886,2369928.0,4207395.0,24628372.0,25818287.0,15682729.0,213849027,18513179.0,183258827,17997280.0,95123603.0,41342.0,68731569.0,41448087.0,28930773.0,12437627.0,42569646.0,14925146.0,24844056.0,670659.0,0.0,0.0,66787671.0,43454876.0,224643762.0,275123375.0,158758614.0,52015160.0,0.0,0.0,186547501.0,0.0
2025-05-17,18231729,25744677,0.0,442453987.0,0.0,24862776.0,51642280,40726763.0,29307221,380332398,14799566,348909881,18379201.0,0.0,22849691.0,564781879,14105598,2362638167,4421923.0,4374282.0,24771734.0,26514446.0,15682736.0,233799796,18494398.0,186796986,17204155.0,95229603.0,41342.0,68733576.0,41225491.0,28846572.0,12602836.0,42580878.0,14960643.0,25396110.0,670659.0,0.0,0.0,66789456.0,43408721.0,225034869.0,275086667.0,158606606.0,52016185.0,0.0,0.0,186707168.0,0.0
2025-05-18,18263831,29494723,0.0,442549009.0,0.0,24862776.0,40025621,40780236.0,27282770,373770075,14897093,348991385,18989943.0,0.0,23378422.0,853900815,14441131,2374095372,3773534.0,3799005.0,24764783.0,25521158.0,15449235.0,214849978,18455616.0,190133997,17313086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,18318509,32112931,0.0,442799403.0,0.0,16730183.0,34648885,42360014.0,28745356,344735306,15124089,328141790,19204882.0,0.0,23315734.0,880396458,16492640,2385471625,3339358.0,3464063.0,23565223.0,26436267.0,14957613.0,212630332,18022110.0,193896837,17140056.0,97728441.0,41342.0,66765043.0,41972254.0,28896170.0,12485866.0,46139608.0,14019341.0,24890512.0,6040276.0,0.0,0.0,62666936.0,42789511.0,238563253.0,275208840.0,160546099.0,53630423.0,0.0,0.0,195357496.0,0.0
2025-05-20,18267196,30200211,0.0,541503760.0,0.0,16732523.0,37855734,42509515.0,23277258,364463629,15155215,278427615,17938964.0,0.0,19283706.0,769289094,15950186,2477142914,3628222.0,3707520.0,23552640.0,27323696.0,16432385.0,211217702,18056488.0,193322266,16861284.0,102849380.0,41342.0,65928454.0,41258795.0,29049869.0,12488133.0,46100472.0,19125747.0,24895168.0,2989407.0,7357411.0,0.0,63549027.0,43284629.0,246598365.0,275196787.0,164383321.0,53570973.0,1312959.0,86460450.0,194032263.0,0.0
2025-05-21,17988075,33941599,0.0,541333780.0,0.0,16947646.0,30770784,45700693.0,21447013,400240007,16517976,269074187,18449152.0,0.0,15713187.0,780474717,10990573,2494987733,3420061.0,3541196.0,22888980.0,27076850.0,16365000.0,211370171,18091200.0,192199312,16517193.0,95472821.0,41342.0,63916202.0,39100265.0,29168657.0,12287163.0,46342468.0,19220852.0,24798849.0,3476372.0,7357411.0,0.0,67330446.0,43094060.0,251761160.0,275233833.0,166935912.0,54421925.0,1312959.0,86108550.0,191607165.0,0.0
2025-05-22,18032660,33894516,0.0,540657684.0,0.0,17064646.0,22879922,43066313.0,19950870,464386275,15441903,269367237,27560520.0,0.0,17032962.0,707740881,9185346,2543995572,3576529.0,3290645.0,22987043.0,25814127.0,16071092.0,207194432,17773127.0,185095921,15285284.0,95044498.0,41342.0,65574068.0,39960186.0,38366867.0,11964768.0,55896382.0,13365246.0,25311403.0,3521632.0,7357411.0,0.0,72392942.0,41116257.0,263922378.0,275292993.0,175572283.0,54560732.0,1312959.0,83648985.0,186366032.0,0.0
2025-05-23,18195328,34192445,0.0,640050720.0,0.0,17064646.0,44391675,38691436.0,15854437,371314011,14790351,272947927,27564380.0,0.0,19786141.0,713856707,9687960,2636388106,3091355.0,3286976.0,23358071.0,23385835.0,15120543.0,179403574,17271081.0,155359349,15835607.0,99815190.0,41342.0,65935008.0,37645333.0,41090681.0,11873259.0,52934216.0,15730111.0,25223103.0,769198.0,7357411.0,0.0,69609345.0,37531885.0,277074374.0,275303901.0,168850240.0,54948773.0,1312959.0,79688870.0,176000203.0,0.0
2025-05-24,18287255,33631563,0.0,639873747.0,0.0,16857159.0,54053500,38511939.0,16233839,358711692,14678587,273603522,27748830.0,0.0,19078086.0,798200586,9916562,2639264100,2423894.0,3334936.0,23446082.0,23656520.0,15427608.0,176133719,17273424.0,155980210,15760282.0,101751329.0,41342.0,66151133.0,37175132.0,42789928.0,11877938.0,52539470.0,18218513.0,25886131.0,769198.0,7357411.0,0.0,70121687.0,36321945.0,281594190.0,275387453.0,170224579.0,54481711.0,1316793.0,79620324.0,168913279.0,0.0
2025-05-25,16220247,33984523,0.0,640391116.0,0.0,16853108.0,61086707,37644097.0,17620025,303277483,14640809,276762680,27076576.0,0.0,18963811.0,882638181,10449410,2641250729,2944855.0,4291492.0,24175197.0,23711104.0,15635929.0,180160725,17556971.0,158090451,15632739.0,101731987.0,41342.0,66314585.0,37196508.0,43040842.0,11878401.0,53365808.0,18242312.0,25957712.0,769198.0,7357411.0,0.0,70088622.0,37398685.0,285338253.0,275368199.0,172368554.0,55142228.0,1316793.0,79620018.0,161283700.0,0.0
2025-05-26,16329728,24889976,0.0,639743424.0,0.0,16853108.0,60555220,40339049.0,20110251,383111399,15902389,271523039,27080152.0,0.0,16771706.0,763531731,10233430,2650537926,3597241.0,4221602.0,24280650.0,24457625.0,16252534.0,193990457,18966265.0,160329506,15788327.0,101409713.0,41342.0,66065062.0,34437625.0,41698933.0,11532198.0,53981421.0,17297376.0,26775537.0,1719442.0,7357411.0,0.0,71437795.0,39274848.0,285668042.0,275414405.0,171626188.0,55374914.0,1316793.0,79621515.0,198748221.0,0.0
2025-05-27,16903468,27601335,11834268.0,639695115.0,39101127.0,16997152.0,44393823,44580854.0,21255768,391935168,15703773,186529478,27152138.0,0.0,16729902.0,662720615,11238818,2680725188,3192024.0,3597248.0,24675495.0,26013230.0,15595295.0,207966767,17367120.0,195844283,15883069.0,102161155.0,41342.0,65540883.0,32984843.0,42413420.0,11780403.0,51618416.0,16227653.0,26783328.0,3196083.0,7357411.0,0.0,72072170.0,39400196.0,288398578.0,275464998.0,175798842.0,55399844.0,1316793.0,79646350.0,197128171.0,0.0
2025-05-28,16949721,22916197,195327040.0,788435601.0,78018093.0,16997152.0,44971707,49385996.0,19407279,373124529,16161423,120570518,27155234.0,0.0,16514857.0,719963344,11622841,2803269899,7220989.0,3550280.0,24675495.0,25485620.0,15615083.0,223974132,18334859.0,181895361,15671677.0,81388770.0,41342.0,64091418.0,32116837.0,42357723.0,11784089.0,51705991.0,17487654.0,24934169.0,3015799.0,7357411.0,0.0,84346596.0,40402049.0,295904814.0,275437792.0,173526480.0,55703514.0,1262624.0,80008004.0,202882650.0,0.0
2025-05-29,16895071,37966725,196535984.0,787299516.0,78190634.0,16853108.0,36007294,46163256.0,18957138,330457943,15768700,273313384,6301872.0,1521.0,18815885.0,732937347,11774934,2919307919,6128799.0,3536727.0,24465904.0,25439289.0,15489359.0,228367337,18428253.0,180364771,15788761.0,77872831.0,41342.0,63859402.0,34266091.0,42231657.0,11752388.0,51304219.0,21107798.0,25037169.0,46064925.0,7831947.0,0.0,85286967.0,40783649.0,303355439.0,275494189.0,171648104.0,57103406.0,1262624.0,80008004.0,197886659.0,8998461.0
